id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
48050738,Comfortable studio with 24-hour staffed reception,22876006,Hedvig,,Östermalms,59.34198,18.1116,Entire home/apt,886,4,13,2021-04-29,5.65,48,178
48061220,Nice room in a calm home,387475757,Babsan,,Enskede-Årsta-Vantörs,59.26564,18.03322,Private room,160,3,0,,,1,339
48064670,Charming bright space close to nature and city,5665238,Daniele,,Enskede-Årsta-Vantörs,59.2901,18.09706,Entire home/apt,679,17,1,2021-04-04,0.28,1,4
48068142,Modern apartment in trendy neighbourhood,167507310,Hugo,,Hägersten-Liljeholmens,59.30459,17.99899,Entire home/apt,2000,1,0,,,1,165
48074313,"Studio Bellavista, ljus lägenhet med kungsbalkong",386897788,Gionni,,Södermalms,59.3153,18.08992,Entire home/apt,850,4,5,2021-05-10,1.44,1,44
48114953,Studio great location Södermalm,22876006,Hedvig,,Södermalms,59.31333,18.07598,Entire home/apt,850,4,2,2021-06-26,0.44,48,117
48119373,Cozy apartment Södermalm,58995420,Olle,,Södermalms,59.31931,18.03828,Entire home/apt,1000,7,0,,,1,9
48125726,"Stockholm Apartment, Hammarbyhöjden",311778372,Pontus,,Skarpnäcks,59.29558,18.10491,Entire home/apt,824,2,21,2021-07-12,5.68,12,125
48129626,Cozy place in östermalm,377787159,Erik,,Östermalms,59.33765,18.08553,Entire home/apt,891,4,9,2021-07-16,9,4,38
48174557,"100sq, Art Nouveau Dream at Mariatorget!",14076007,Josef,,Södermalms,59.318527,18.061773,Entire home/apt,1800,2,3,2021-07-03,2.09,2,331
48176828,BEAUTIFUL TOP-FLOOR APARTMENT IN CENTRAL SÖDERMALM,333350722,HOMEstate,,Södermalms,59.31879,18.07145,Entire home/apt,650,15,1,2021-03-31,0.27,2,20
48177484,Rum mot innergård i takvåning,291240341,Johan,,Södermalms,59.31391,18.07833,Private room,350,1,2,2021-05-31,0.73,2,266
48210905,Finaste boendet intill Mosebacke torg,388974451,Richard,,Södermalms,59.31868,18.07485,Entire home/apt,800,14,0,,,1,35
48235252,Studio apartment,193902525,Cristiano,,Östermalms,59.3388,18.08822,Entire home/apt,560,7,1,2021-03-20,0.24,2,164
48241039,Villa i Spånga med en härlig uteplats,7828558,Maria,,Spånga-Tensta,59.37201,17.91169,Entire home/apt,1500,4,1,2021-07-02,1,1,12
48253859,Haga Nova,33024537,Behrang,,Norrmalms,59.34803,18.0349,Entire home/apt,869,20,0,,,1,0
48262289,"Tiny, sweet and complete.",906001,Mariam,,Spånga-Tensta,59.39334,17.91834,Entire home/apt,400,20,1,2021-03-29,0.26,8,115
48267396,4 rum med havsutsikt,27644104,Viktor,,Östermalms,59.36017,18.09579,Entire home/apt,1595,10,1,2021-03-31,0.27,1,0
48293599,Unique and artsy 2BR+loft apt on quiet street,92473338,Rebecca,,Södermalms,59.31043,18.07294,Entire home/apt,3900,14,1,2021-03-16,0.24,1,17
48305765,Beautiful 5 room apartment in the heart of sthlm,10242844,Lina,,Östermalms,59.34128,18.08321,Entire home/apt,1500,1,2,2021-07-10,2,1,33
48340596,Eget spa och härlig uteplats i modernt boende,390191998,Lotten,,Skarpnäcks,59.2984,18.08753,Entire home/apt,1300,2,1,2021-07-18,1,1,67
48343906,Arty spacious apartment on top location!,97219175,Hedvig,,Södermalms,59.30954,18.07528,Entire home/apt,1899,2,1,2021-06-27,1,1,277
48389328,Affordable luxury in Östermalm,94939323,Arimze,,Östermalms,59.34531,18.06493,Entire home/apt,400,1,2,2021-03-27,0.50,2,261
48390022,Cozy city apartment in the heart of `Södermalm`,372940400,Elli,,Södermalms,59.31643,18.05782,Entire home/apt,1200,3,2,2021-07-16,2,1,17
48411079,Bright and Spacious 2 BR Apt in Top Location,51002540,Fredrik,,Östermalms,59.34651,18.09338,Entire home/apt,1400,1,5,2021-04-28,1.44,16,298
48419934,Central apartment great access to city and nature,8841868,Zhenni,,Södermalms,59.31408,18.03474,Entire home/apt,750,1,2,2021-06-08,0.56,1,0
48466190,"Trendy House with garden,  1 min from the Metro!",11015686,Johanna,,Enskede-Årsta-Vantörs,59.27249,18.05546,Entire home/apt,2200,3,0,,,1,8
48468725,Family apartment near city and sea,3476277,Viktor,,Hägersten-Liljeholmens,59.30501,18.03558,Entire home/apt,3000,5,0,,,1,174
48476758,Modern apartment in the middle of Stockholm,316065056,Sixten,,Norrmalms,59.34624,18.05357,Entire home/apt,1200,4,0,,,1,324
48506344,"Charmig 2a, lägenhet i hjärtat av Vasastan.",192986980,Linda,,Norrmalms,59.33834,18.052,Entire home/apt,965,21,0,,,1,34
48515944,Modern room in trendy area,37075407,Anna,,Södermalms,59.31954,18.05265,Private room,300,14,2,2021-06-12,0.83,1,44
48517400,The Place To Be In Stockholm,325885492,Old Town,,Södermalms,59.32366,18.06965,Entire home/apt,2521,2,5,2021-05-13,1.61,4,311
48517629,Amazing in Old Town,325885492,Old Town,,Södermalms,59.32368,18.0714,Entire home/apt,925,1,22,2021-05-07,5.08,4,337
48542937,Cosy appartement next to nature reserve,906001,Mariam,,Spånga-Tensta,59.39341,17.91684,Entire home/apt,475,4,1,2021-04-11,0.29,8,24
48559230,Big apartment in Stockholm city Kungsholmen,253230288,Alexander,,Kungsholmens,59.33531,18.02634,Entire home/apt,920,1,4,2021-06-02,1.28,1,18
48576597,Small room in designer apartment w indoor parking,151083967,Seth,,Södermalms,59.30333,18.08891,Private room,450,2,1,2021-05-04,0.38,2,89
48601703,"""Alvik, live close to water and Stockholm city""",363763223,Susanne,,Bromma,59.33827,17.98127,Shared room,400,2,0,,,1,0
48606174,Big room in designer apartment w indoor parking,151083967,Seth,,Södermalms,59.30382,18.08951,Private room,650,2,0,,,2,90
48640068,Semestra i Stockholm i sommar!,392375189,Alice,,Skärholmens,59.29771,17.94112,Entire home/apt,475,4,0,,,1,234
48649958,Spacious apartment with fantastic view,74424802,Dag,,Södermalms,59.31421,18.03818,Entire home/apt,1557,3,2,2021-07-04,0.55,1,138
48693656,Luxary penthouse with seaview and great location,392833534,Stefan,,Södermalms,59.30644,18.09127,Entire home/apt,3500,14,0,,,1,319
48723721,"Apartment near swimming area, parks and subway.",322758929,Björn,,Kungsholmens,59.33156,18.00453,Entire home/apt,743,2,5,2021-06-06,1.39,1,53
48735819,2 rooms for 4 people in Stockholm,172676081,Sai,,Spånga-Tensta,59.39605,17.89681,Private room,219,4,0,,,1,110
48746054,Beautiful studio apartment in Östermalm,393243726,Nora,,Norrmalms,59.34642,18.06563,Entire home/apt,690,7,1,2021-05-30,0.58,1,106
48762465,Fin tvåa nära vatten och city,192629869,Satu,,Kungsholmens,59.324,18.00444,Entire home/apt,450,1,3,2021-04-08,0.84,1,0
48763643,Lugn och ro högst upp i hus vid T-bana och pendeln,71834741,Ari,,Farsta,59.23676,18.10107,Entire home/apt,890,1,5,2021-05-14,1.43,1,5
48799126,Stor Villa i Aspudden nära Söder / Sthlm City,393679022,Maria,,Hägersten-Liljeholmens,59.30823,18.00662,Entire home/apt,1190,2,4,2021-07-18,4,1,5
48820302,All You Need For Your Stay In Old Town,140914167,Marianne,,Södermalms,59.3232,18.07322,Entire home/apt,1295,1,7,2021-07-04,5.53,3,342
48838428,Wonderful apartment with waterfront view,377961280,Julia,,Kungsholmens,59.33732,18.02495,Entire home/apt,1200,7,2,2021-05-12,1.13,2,201
48843976,En hellägenhet till uthyrning i Stockholm,393994501,Nabaa,,Skärholmens,59.27381,17.89618,Entire home/apt,475,90,0,,,1,365
48845058,"5th floor with balcony, Katarina Bangata",167114102,Sally,,Södermalms,59.31099,18.08621,Entire home/apt,840,90,0,,,1,296
48858156,"15min to Center, Clean NewBuilt!Spacious&Bright!",1716488,Obi,,Hägersten-Liljeholmens,59.30504,18.02593,Entire home/apt,600,4,0,,,1,39
48875168,Modern and spacious home next to Stockholm,290676814,Astrid,,Bromma,59.35491,17.90329,Entire home/apt,9500,6,0,,,1,58
48876222,Mysig villa med trädgård i exklusivt område,392976152,Anders,,Bromma,59.32481,17.97943,Entire home/apt,800,3,0,,,1,232
48910092,Boende centralt i Stockholm city Södermalm,171970647,Lina,,Södermalms,59.31398,18.08845,Entire home/apt,800,1,0,,,1,345
48940705,A calm place where you can peacefully sleep 💤,394738102,Phiona,,Hässelby-Vällingby,59.36125,17.8308,Shared room,550,1,0,,,1,0
48964143,Turn of the century studio by the water,11141166,Anna,,Kungsholmens,59.32849,18.0365,Entire home/apt,623,1,3,2021-07-16,0.84,1,0
48973979,Hel lägenhet lilla Essingen,394804693,Conny,,Kungsholmens,59.32417,18.00784,Entire home/apt,700,7,1,2021-07-05,1,1,77
49021301,Central apartment w private sunny terrass,18577050,Tilda,,Södermalms,59.31525,18.0723,Entire home/apt,1500,5,0,,,1,49
49023679,Dragonsnest in Old Town,2417419,Annika,,Södermalms,59.3252,18.0748,Entire home/apt,650,20,0,,,2,0
49041892,Bright and beautiful apartment in Stockholm city,34064895,Amit,,Rinkeby-Tensta,59.40917,17.93936,Entire home/apt,800,1,1,2021-04-12,0.30,1,31
49054722,Litet hus vid Mälaren,16227325,Marlène And Christofer,,Bromma,59.33831,17.88719,Entire home/apt,1450,2,2,2021-04-22,0.90,1,155
49059640,"Riddersviks Herrgård, Svit Delux",341848554,Marcus,,Hässelby-Vällingby,59.38051,17.79738,Private room,2242,1,0,,,5,172
49061809,Charming lake view summerhouse.,31070911,Roger,,Bromma,59.33564,17.90028,Entire home/apt,2495,3,0,,,1,156
49065203,Island Studio in Downtown Stockholm,4800756,A. Jama,,Kungsholmens,59.33369,18.02666,Entire home/apt,650,2,0,,,2,355
49066683,Ljus nyrenoverad 2:a i Aspudden med balkong!,94767534,Alice,,Hägersten-Liljeholmens,59.3051,18.00415,Entire home/apt,950,3,0,,,1,83
49072253,Fantastic Scandinavian Home with the best Location,60382478,Elias,,Norrmalms,59.341,18.03235,Entire home/apt,2007,3,4,2021-06-07,1.46,40,316
49082339,"En liten 3a, väldigt trevlig.",10853469,Viktor,,Östermalms,59.37259,18.05273,Entire home/apt,950,7,2,2021-06-15,0.86,1,210
49087567,Perfekt studio i hjärtat av Vasastan,395896923,Raghda,,Östermalms,59.35322,18.05698,Entire home/apt,588,3,0,,,1,0
49107273,"Lght på Kungsholmen,10min promenad till Tcentralen",97734867,Malin,,Kungsholmens,59.3318,18.04671,Entire home/apt,700,2,2,2021-06-13,1.02,1,8
49109853,Studio i lugnt villakvarter nära city,31436466,Axel,,Hägersten-Liljeholmens,59.29999,17.97574,Entire home/apt,750,7,1,2021-04-18,0.32,2,201
49127802,"Stor lägenhet, högst upp i hjärtat av Södermalm",14363353,Frida,,Södermalms,59.31582,18.04185,Entire home/apt,2500,1,0,,,2,344
49135589,Attraktiv lägenhet i charmiga Birkastan,4674562,Cia,,Norrmalms,59.33954,18.03242,Entire home/apt,1400,7,0,,,1,308
49137405,Comfort & Safety stay @ Stockholm,1476562,Vidhatri,,Rinkeby-Tensta,59.41459,17.91234,Entire home/apt,676,2,0,,,2,0
49150835,Välkommen till Vasastan,396442748,Simone,,Norrmalms,59.34334,18.03118,Entire home/apt,595,3,1,2021-07-10,1,1,176
49151106,TOP APARTMENT HEART OF SOFO 50m2 STOCKHOLM CENTRE,243253753,Lowe,,Södermalms,59.31249,18.0841,Entire home/apt,778,1,3,2021-04-19,1.13,2,19
49151934,Nyrenoverad lägenhet i centralt lugnt läge,14117696,Elin,,Norrmalms,59.3416,18.03187,Entire home/apt,1500,5,0,,,1,25
49168857,A Bed in a room for 6 in the center of Stockholm,381049096,Lodge32,,Kungsholmens,59.32835,18.04091,Shared room,156,1,2,2021-07-19,0.79,5,364
49169082,A bed in a female room for 6 in the city center,381049096,Lodge32,,Kungsholmens,59.32979,18.04281,Shared room,161,1,3,2021-07-18,1.36,5,364
49169446,A Bed in a room for 12 in the center of Stockholm,381049096,Lodge32,,Kungsholmens,59.32883,18.04107,Shared room,130,1,3,2021-07-18,1.22,5,363
49169604,A Bed in a room for 14 in the center of Stockholm,381049096,Lodge32,,Kungsholmens,59.32847,18.04274,Shared room,130,1,3,2021-07-12,1.96,5,364
49169797,Twin room in the center of Stockholm,381049096,Lodge32,,Kungsholmens,59.3303,18.04111,Private room,414,1,5,2021-07-06,2.73,5,288
49173781,"Lovely apartment close to water, parks and subway",33028811,Linnea,,Kungsholmens,59.33462,17.99997,Entire home/apt,750,6,1,2021-06-28,1,1,18
49186653,Bo ljust och fräscht i lugna Hägersten,396749357,Fredrik,,Hägersten-Liljeholmens,59.29991,17.98629,Entire home/apt,1000,1,0,,,1,0
49190978,Mysig studio med kungs balkong,396768000,Vanna,,Södermalms,59.31541,18.03286,Entire home/apt,600,7,3,2021-07-01,3,1,314
49201969,Radhus nära stan och natur,1930434,Alex,,Farsta,59.24829,18.09634,Entire home/apt,800,5,0,,,2,22
49205202,Cozy one bedroom apartment - Great location!,280715016,Elin,,Enskede-Årsta-Vantörs,59.28778,18.0888,Entire home/apt,500,2,1,2021-05-08,0.41,1,73
49208738,Mysig lägenhet i ett perfekt läge!,396933394,Vilhelm,,Norrmalms,59.33943,18.03885,Entire home/apt,449,10,0,,,1,56
49225613,Elegent modern apartment in the ❤ of Stockholm,32857538,Tomer,,Kungsholmens,59.327,18.01359,Entire home/apt,800,5,0,,,1,247
49258252,Sunny 3 bedroom in city-center,41562137,Roxana,,Östermalms,59.33362,18.08196,Entire home/apt,2500,6,0,,,1,0
49266773,Cheapest place in Stockholm,27360197,Val,,Enskede-Årsta-Vantörs,59.28426,18.07349,Entire home/apt,400,28,0,,,1,181
49267998,Vattennära lägenhet med 35 kvm terass,15844583,Susanna,,Södermalms,59.30284,18.09865,Entire home/apt,764,7,0,,,1,94
49272103,"3 bed, newly renovated flat in central Stockholm",261611265,Åsa,,Norrmalms,59.34523,18.0588,Entire home/apt,1050,5,1,2021-05-31,0.59,1,0
49310005,Apartment and kayak on unique city island,181738789,Malin,,Kungsholmens,59.32135,17.99621,Entire home/apt,650,2,1,2021-07-18,1,1,18
49318798,Comfortable apartment in lovely neighbourhood,1389492,Anna,,Hägersten-Liljeholmens,59.30691,17.98919,Entire home/apt,1550,1,0,,,1,76
49319629,"Stor 3a nära naturen, 15min från city",43469256,Frida,,Farsta,59.23195,18.09898,Entire home/apt,964,2,1,2021-07-09,1,1,117
49327982,Spacious family friendly house close to the city,42506681,Johanna,,Bromma,59.32496,17.94692,Entire home/apt,2200,10,0,,,1,113
49332050,Designer Studio w. Best Location in Town,60382478,Elias,,Södermalms,59.31805,18.06512,Entire home/apt,797,3,7,2021-07-06,3.23,40,141
49333815,A spacious apartment close to water and city life,224519536,Erica,,Södermalms,59.31142,18.10588,Entire home/apt,700,7,1,2021-07-04,1,1,25
49364943,Charming house with large garden close to city,84677478,Johan,,Älvsjö,59.28139,17.97957,Entire home/apt,2500,5,0,,,1,2
49376859,Cozy place in södermalm,398177336,Aso,,Södermalms,59.31591,18.07679,Entire home/apt,759,2,8,2021-07-05,3.53,1,65
49377257,Etagelägenhet med takterrass på 70kvm mitt i stan,49035209,Patric,,Norrmalms,59.34246,18.04994,Entire home/apt,1739,1,0,,,1,157
49381780,Mysigt rum i Hjulsta,71255134,Temesgen,,Spånga-Tensta,59.39797,17.88896,Private room,250,5,0,,,3,180
49414253,"Cosy and spacious room in Fruängen, Stockholm.",14876731,Giovanni,,Hägersten-Liljeholmens,59.28577,17.95768,Private room,350,1,1,2021-05-08,0.41,1,0
49415499,Big room in a big cozy apartment 13 min to center,99993278,Izabella,,Skarpnäcks,59.26703,18.13376,Private room,250,7,0,,,1,0
49417014,Amazing flat in bustling SoFo,2406762,Aksel,,Södermalms,59.31108,18.08654,Entire home/apt,1990,2,0,,,1,136
49433003,Top modern apartment w. balcony in the centre!,19888679,Ebba,,Östermalms,59.34234,18.07804,Entire home/apt,1150,5,1,2021-05-16,0.45,2,12
49436792,Bright 2BR Family Flat in Östermalm District,135323554,Andreas,,Östermalms,59.34585,18.09484,Entire home/apt,2101,3,5,2021-06-25,1.85,7,140
49451717,Cozy 2 Floor Apartment in the heart of Stockholm,60382478,Elias,,Norrmalms,59.34288,18.03109,Entire home/apt,2305,3,1,2021-05-29,0.57,40,165
49463034,Stilfullt inredd villa i Tallkrogen med terrass!,193927542,Christian,,Farsta,59.26853,18.08612,Entire home/apt,1500,7,0,,,1,90
49474240,"Lugn designlägenhet i heta Sofo, Södermalm",3153279,David,,Södermalms,59.312725,18.091557,Entire home/apt,2500,2,1,2021-06-13,0.79,1,345
49480513,Modern apartment 5 min from city central,24340741,Momo,,Norrmalms,59.34635,18.05063,Entire home/apt,1270,3,0,,,1,17
49505868,Old town gem on quiet street,13345283,Patrik & Elin,,Södermalms,59.32615,18.0739,Entire home/apt,576,2,7,2021-07-02,5.68,1,40
49513712,Single room with working desk,62983582,Louise,,Skärholmens,59.29254,17.94237,Private room,300,2,3,2021-05-30,2.31,3,154
49524420,"Beautiful 1 BR,  1min from Kista galleria/Subway",86906751,Sirak,,Rinkeby-Tensta,59.4001,17.94072,Entire home/apt,799,4,1,2021-05-12,0.42,1,52
49524433,Cosy apartment in the heart of Södermalm,192288950,Sarah,,Södermalms,59.31919,18.06964,Entire home/apt,800,3,4,2021-06-27,4,1,83
49536016,One room apartment with a view,260110314,Matilda,,Hägersten-Liljeholmens,59.29206,17.96734,Entire home/apt,480,3,3,2021-06-20,1.45,1,54
49543321,Modern 2a i Älvsjö med gratis parkering,399663907,Christian,,Enskede-Årsta-Vantörs,59.2918,18.03269,Entire home/apt,600,14,0,,,1,2
49554701,Spacious studio apartment in Vasastan,291760458,Daniela,,Norrmalms,59.33795,18.05335,Entire home/apt,843,5,1,2021-06-30,1,5,20
49554833,Takvåning på Stora Essingen 36 kvadrat,399774306,Robin,,Kungsholmens,59.32446,17.99083,Private room,700,3,0,,,1,90
49556340,Bright Studio Apartment in central Stockholm,119769216,Otto,,Östermalms,59.34559,18.0656,Entire home/apt,500,1,3,2021-05-18,1.23,1,288
49611974,Cosy apartment in Hammarby Sjöstad,62884716,Pernilla,,Södermalms,59.30656,18.10937,Entire home/apt,890,1,1,2021-05-22,0.50,6,271
49633985,3 room flat in Södermalm (Hornstull),78141756,Edvin,,Södermalms,59.31899,18.03357,Entire home/apt,1200,5,0,,,1,183
49645099,Waterfront studio with unbeatable view,291760458,Daniela,,Kungsholmens,59.33768,18.02386,Entire home/apt,979,10,0,,,5,176
49651917,Clean room 15 min to center,75548583,Noria,,Enskede-Årsta-Vantörs,59.29074,18.03035,Private room,200,1,0,,,1,88
49674177,Apartment in Hammarby Sjöstad,62884716,Pernilla,,Södermalms,59.30635,18.10867,Entire home/apt,890,1,1,2021-06-07,0.68,6,365
49681899,Perfect wiev over Stockholm.,4698525,Karin,,Södermalms,59.31622,18.08723,Entire home/apt,914,4,0,,,2,7
49700571,Superfin lägenhet på Östermalm,375156599,Tim,,Östermalms,59.34120875866171,18.089032080328575,Entire home/apt,829,6,0,,,1,14
49709097,Rum med dubbelsäng i lugnt område nära centrum,400890493,Fatou,,Farsta,59.24832,18.09274,Private room,380,1,5,2021-07-10,3.19,1,9
49711478,Cozy apartment in the heart of So-Fo,62097713,Lydia,,Södermalms,59.3151,18.08532,Entire home/apt,793,2,6,2021-07-08,6,2,202
49721462,Lägenhet med stor inglasad balkong med kvällssol,401006700,Moa-Li,,Hässelby-Vällingby,59.36282,17.87694,Entire home/apt,572,6,0,,,1,16
49724471,Scandinavian Studio in best of part of Södermalm,60382478,Elias,,Södermalms,59.31284,18.09657,Entire home/apt,809,3,0,,,40,10
49726370,Beautiful 2 bedroom apartment with ideal location!,11286587,Felix,,Södermalms,59.31249,18.07763,Entire home/apt,1949,2,2,2021-06-13,2,1,73
49731211,"Trevlig lägenhet med fin utsikt, nära Mälaren",400173476,Maria,,Skärholmens,59.29914269680985,17.93970237091305,Private room,400,1,0,,,2,90
49732113,Studio near to Nytorget overlooking the park,194928014,Christopher,,Södermalms,59.30834,18.08933,Entire home/apt,750,2,1,2021-07-06,1,1,16
49742590,Penthouse studio in the city centre,291760458,Daniela,,Norrmalms,59.33796,18.05297,Entire home/apt,700,7,0,,,5,120
49744992,Studio in trendy SoFo,1027549,William,,Södermalms,59.31234,18.07821,Entire home/apt,899,1,1,2021-07-09,1,17,352
49747765,Flat with secret garden in the Old Town,178171883,Rebecca,,Södermalms,59.32439,18.07311,Entire home/apt,1500,4,2,2021-06-29,2,1,70
49752365,Apartment fully equipped,2748403,Stefan,,Spånga-Tensta,59.37978,17.9228,Entire home/apt,899,2,0,,,1,365
49755647,Beautiful newly renovated 1 bedroom apartment in calm Norra Djurgårdsstaden,291760458,Daniela,,Östermalms,59.36001,18.08871,Entire home/apt,1000,30,0,,,5,334
49767521,"2a på Östermalm, 10min ifrån Stureplans puls",43854826,Jesper,,Östermalms,59.3454,18.08544,Entire home/apt,1000,2,1,2021-07-13,1,1,77
49773706,Amazing penthouse/superfin vindsvåning Rörstrandsg,7070819,Josefine,,Norrmalms,59.34135,18.03186,Entire home/apt,3200,2,0,,,1,88
49782418,Gold Bridge,401498232,Salah,,Södermalms,59.32352,18.07599,Private room,650,1,0,,,1,22
49786683,Mariaberget - One bedroom apartment,91964685,Sanna,,Södermalms,59.31899,18.06189,Entire home/apt,1200,2,0,,,1,24
49791643,Beautiful house only 20 min from the city center,27786168,Petra,,Bromma,59.32353,17.95258,Entire home/apt,1500,7,0,,,1,14
49793089,Apartment close to city!,57593772,Emil,,Farsta,59.25322,18.10574,Entire home/apt,400,2,0,,,1,61
49794824,"Unik designlägenhet i 1700-talshus, centralt",79855657,Carina,,Södermalms,59.31843,18.07167,Entire home/apt,2000,5,0,,,1,0
49810719,Custom built CamperVan for all of Sweden & Europe,401715986,Henrik,,Norrmalms,59.33156,18.05636,Entire home/apt,1500,3,1,2021-07-16,1,1,330
49812033,Inneboende sökes,358755317,Veronica,,Bromma,59.3427,17.87258,Private room,200,30,0,,,1,89
